Event ID,Team 1 ID,RatingTotal,Rank
2526,7255,1,151,
2526,7308,0,912,
2526,7331,0,482,
2526,7361,0,96,
2526,7405,0,626,
2526,7407,0,692,
2527,4501,1,46925,
2527,4559,1,067,
2527,4674,1,11686,
2527,4803,0,91166,
2527,5195,1,036,
2527,6134,1,08467,
2527,6849,1,03,
2527,6978,1,111,
2527,6998,0,838,
2527,7233,0,692,
2527,7308,0,838,
2527,7331,0,87933,
2527,7409,0,818,
2527,7410,1,07267,
2527,7411,0,508,
2527,7412,1,068,
2528,4865,1,13194,
2528,6502,1,30945,
2528,6635,0,944,
2528,6747,1,31475,
2528,6898,0,84475,
2528,6899,0,8305,
2528,7024,0,972,
2528,7086,1,0114,
2529,5125,0,754,
2529,6807,1,05234,
2529,6946,1,1593,
2529,6978,1,07408,
2529,7157,1,43757,
2529,7200,0,804,
2529,7408,1,0509,
2529,7415,0,6805,
2531,5005,1,14711,
2531,6170,0,976,
2531,6171,0,997,
2531,6242,0,56,
2531,6290,1,268,
2531,6707,1,0226,
2531,6817,0,9705,
2531,7413,1,06375,
2531,7414,0,814,
2532,6134,1,1288,
2532,6301,1,23367,
2532,6773,1,19375,
2532,7108,0,825,
2532,7324,0,691,
2532,7354,0,775,
2533,5258,0,98594,
2533,6248,1,10113,
2533,6353,1,00626,
2533,6598,0,99516,
2533,6681,1,151,
2533,6714,1,4478,
2533,6715,1,0325,
2533,6774,1,224,
2533,7278,0,973,
2533,7343,0,9185,
2533,7416,0,92559,
2533,7421,1,1836,
2533,7491,0,782,
2533,7567,1,2,
2534,4811,0,7445,
2534,5867,1,05212,
2534,6083,1,03767,
2534,6242,0,91375,
2534,6749,1,0635,
2534,6871,1,366,
2534,6879,0,99267,
2534,7417,1,16853,
2534,7418,1,0923,
2534,7419,0,889,
2535,4876,0,799,
2535,5489,1,24524,
2535,6756,1,02266,
2535,7020,1,31212,
2535,7145,1,0065,
2535,7182,0,573,
2535,7367,1,005,
2535,7450,0,8095,
2536,5290,1,1376,
2536,5293,1,1837,
2536,5607,0,8164,
2536,5682,1,01877,
2536,6161,1,11987,
2536,6176,1,10093,
2536,7077,1,13978,
2536,7139,1,05245,
2536,7170,1,07367,
2536,7209,1,0475,
2536,7212,0,94407,
2536,7381,1,00914,
2537,4803,1,19834,
2537,5412,0,97333,
2537,5909,0,582,
2537,6737,1,17266,
2537,6998,0,834,
2537,7018,1,24625,
2537,7095,0,886,
2537,7188,0,524,
2538,4674,1,2165,
2538,5158,0,8215,
2538,5996,0,802,
2538,6134,1,096,
2538,7104,0,857,
2538,7157,1,05963,
2538,7220,0,8946,
2538,7517,0,9863,
2539,6618,1,23133,
2539,6621,1,26234,
2539,6789,0,76233,
2539,6947,1,009,
2540,6621,1,57,
2540,6789,0,563,
2541,4411,0,97708,
2541,4494,1,085,
2541,4608,1,06275,
2541,4863,0,732,
2541,4991,1,01033,
2541,5005,0,673,
2541,5378,1,19312,
2541,5752,1,0896,
2541,6137,1,2514,
2541,6211,0,911,
2541,6615,0,837,
2541,6651,1,1465,
2541,6665,1,09225,
2541,6667,0,95983,
2541,7533,1,16627,
2541,7557,0,913,
2542,6213,1,206,
2542,6322,1,246,
2542,6756,1,146,
2542,7182,1,306,
2542,7251,0,858,
2542,7266,0,792,
2542,7422,1,162,
2542,7423,0,954,
2542,7424,1,256,
2542,7426,0,852,
2542,7427,1,25,
2542,7428,0,912,
2542,7429,0,856,
2542,7430,1,188,
2542,7431,0,776,
2542,7432,0,862,
2543,6417,1,0155,
2543,6418,1,09125,
2543,6419,1,04703,
2543,6420,1,19927,
2543,7440,0,79117,
2544,4876,1,18525,
2544,5489,1,296,
2544,6213,1,0775,
2544,6322,0,968,
2544,6724,1,15233,
2544,6756,1,18267,
2544,6923,0,96566,
2544,7020,1,2945,
2544,7145,1,017,
2544,7182,0,9745,
2544,7367,1,09933,
2544,7420,1,1725,
2544,7424,0,649,
2544,7427,0,911,
2544,7428,0,724,
2544,7430,0,91366,
2545,5013,0,9985,
2545,5258,0,45,
2545,6353,0,89,
2545,6714,1,48,
2546,4803,1,095,
2546,6495,0,97816,
2546,6737,0,91057,
2546,6762,1,09957,
2546,7018,1,211,
2546,7187,1,15829,
2546,7310,0,787,
2546,7397,1,08086,
2546,7449,1,0452,
2547,4803,1,15591,
2547,7018,1,0475,
2547,7187,1,1215,
2547,7397,0,8155,
2548,4484,0,638,
2548,4682,1,00467,
2548,5727,1,32714,
2548,6263,1,0045,
2548,7331,1,3112,
2548,7434,0,996,
2548,7435,0,766,
2548,7436,0,744,
2549,4907,1,044,
2549,4982,0,702,
2549,6495,0,94067,
2549,6756,1,17875,
2549,6832,1,0375,
2549,7018,1,3305,
2549,7397,0,895,
2549,7433,0,784,
2550,4643,0,916,
2550,4773,1,26984,
2550,5005,1,0955,
2550,6301,1,311,
2550,6736,1,00133,
2550,7217,0,715,
2550,7439,0,625,
2551,4773,0,952,
2551,5752,1,27933,
2551,5996,1,14784,
2551,6301,0,82933,
2551,6680,1,0975,
2551,6736,0,88233,
2551,7010,1,2808,
2551,7220,0,988,
2552,5412,1,03,
2552,6745,1,236,
2552,7441,0,923,
2552,7442,1,0045,
2553,4791,1,0855,
2553,6010,1,0465,
2553,6248,1,03343,
2553,7212,0,9835,
2553,7344,1,24117,
2553,7354,1,08454,
2553,7491,0,90767,
2553,7517,1,1225,
2554,6208,0,97733,
2554,6767,1,18525,
2554,6769,0,894,
2554,6771,1,1501,
2554,6947,1,166,
2554,7081,0,97891,
2554,7445,0,837,
2554,7446,0,95333,
2555,5752,1,1872,
2555,5996,1,0295,
2555,7010,1,12933,
2555,7220,0,722,
2556,4773,1,18733,
2556,5005,1,059,
2556,6366,1,15716,
2556,6869,0,977,
2556,7220,1,1115,
2556,7447,1,014,
2556,7448,0,749,
2557,4494,0,99767,
2557,4608,1,1328,
2557,4991,0,8954,
2557,5752,0,9328,
2557,5973,1,09838,
2557,5991,1,16216,
2557,5995,1,1637,
2557,6137,1,14736,
2557,6615,1,165,
2557,6673,0,8592,
2557,7010,1,142,
2557,7533,1,08757,
2558,4445,1,287,
2558,4690,1,026,
2558,5412,0,458,
2558,5572,0,62,
2558,5949,1,0905,
2558,6222,0,83,
2558,6998,1,0276,
2558,7018,1,26066,
2559,4773,0,96067,
2559,5005,0,96057,
2559,6366,0,99267,
2559,6773,1,27678,
2559,6908,0,8696,
2559,7092,0,83,
2559,7175,1,38862,
2560,4688,1,307,
2560,4869,1,07,
2560,7318,1,07867,
2560,7451,0,84,
2561,4688,1,08133,
2561,4869,1,01267,
2562,6208,1,514,
2562,6557,0,887,
2562,6558,0,645,
2562,6799,1,2505,
2562,7452,0,812,
2563,4803,1,3232,
2563,7095,0,663,
2563,7449,1,1228,
2563,7453,0,666,
2564,4688,1,10118,
2564,4863,1,16289,
2564,5144,1,0398,
2564,5158,1,00175,
2564,5378,1,17641,
2564,5929,1,17915,
2564,5956,0,83725,
2564,5991,1,17509,
2564,6134,1,27772,
2564,6206,1,00325,
2564,6631,1,06787,
2564,6736,1,0242,
2564,6773,0,96313,
2564,6774,0,89825,
2564,6908,0,73667,
2564,6947,0,814,
2564,7018,1,2535,
2564,7217,0,8205,
2564,7244,0,9485,
2564,7268,1,078,
2564,7324,0,8948,
2564,7331,1,197,
2564,7491,0,88125,
2565,7318,1,17667,
2565,7454,0,936,
2566,4674,1,05591,
2566,5988,1,194,
2566,6094,0,96566,
2566,7157,0,97,
2566,7169,1,032,
2566,7175,1,2008,
2566,7532,1,1115,
2566,7534,0,805,
2567,5310,0,9095,
2567,5752,1,01567,
2567,5973,1,04,
2567,5995,0,97222,
2567,6290,0,7775,
2567,6651,1,165,
2567,7010,1,11057,
2567,7175,1,13475,
2568,4494,1,15084,
2568,4602,1,14733,
2568,4608,0,9052,
2568,5310,1,1436,
2568,5991,0,858,
2568,5995,1,12133,
2568,7175,1,03534,
2568,7557,0,9985,
2569,4494,0,88425,
2569,4991,1,09429,
2569,5752,0,92867,
2569,5974,1,0475,
2569,6137,1,11719,
2569,6651,1,12084,
2569,6978,0,892,
2569,7010,1,04534,
2570,4411,1,29284,
2570,5974,1,0324,
2570,5991,1,0787,
2570,6673,1,003,
2570,7175,1,151,
2570,7339,0,976,
2570,7557,0,978,
2570,7613,0,949,
2571,5310,1,03158,
2571,5991,1,20675,
2571,6211,0,96875,
2571,6669,0,972,
2571,6673,0,873,
2571,6902,0,975,
2571,7175,1,189,
2571,7557,0,9196,
2575,6618,1,09625,
2575,6621,1,2568,
2575,6767,0,934,
2575,6799,0,9884,
2575,6947,1,024,
2575,7081,0,976,
2575,7445,0,944,
2576,4602,1,2259,
2576,5125,0,561,
2576,6807,1,11434,
2576,6855,0,752,
2576,6946,0,951,
2576,6978,1,04266,
2576,7157,1,0855,
2576,7461,1,0636,
2577,4674,1,126,
2577,4688,0,911,
2577,5929,0,965,
2577,6134,1,162,
2577,6902,1,09427,
2577,7020,0,777,
2577,7157,1,05153,
2577,7331,0,92067,
2578,5956,0,792,
2578,5996,1,3235,
2578,6290,1,158,
2578,6707,0,783,
2578,7104,1,11566,
2578,7106,0,9268,
2578,7220,1,016,
2578,7455,1,02533,
2580,4791,0,92167,
2580,5680,1,365,
2580,6010,0,708,
2580,6176,1,08733,
2580,7077,1,06,
2581,6192,0,663,
2581,6352,0,83877,
2581,6353,1,01467,
2581,6422,1,174,
2581,6715,0,972,
2581,6773,1,43117,
2581,7456,0,964,
2581,7457,1,03933,
2581,7458,0,775,
2582,4602,1,12,
2582,6495,0,674,
2582,6745,1,00833,
2582,6807,1,28066,
2582,7018,1,2546,
2582,7095,0,856,
2582,7361,1,066,
2582,7454,0,8775,
2583,5154,0,978,
2583,5158,1,2801,
2583,6294,1,1295,
2583,6403,1,1612,
2583,6569,0,817,
2583,6764,0,814,
2583,7459,0,807,
2584,6619,1,07809,
2584,6621,0,71,
2584,6767,1,0765,
2584,6789,1,3445,
2584,6947,0,89333,
2584,7302,0,918,
2584,7320,0,856,
2585,4469,1,271,
2585,5272,1,095,
2585,7326,1,0435,
2585,7379,0,876,
2585,7462,0,845,
2585,7463,0,721,
2586,6681,1,3068,
2586,7258,1,09156,
2586,7346,0,801,
2586,7391,1,08176,
2586,7464,0,932,
2586,7465,0,95133,
2586,7466,0,784,
2586,7467,1,03917,
2587,5607,1,0075,
2587,5680,1,19,
2587,6010,1,08813,
2587,6386,1,22314,
2587,7077,1,04467,
2587,7468,1,01067,
2587,7469,0,562,
2587,7470,0,664,
2588,6248,1,23567,
2588,6342,1,1205,
2588,6894,0,907,
2588,7072,0,84133,
2588,7278,1,17975,
2588,7481,0,8235,
2588,7482,1,034,
2588,7483,0,53,
2589,4863,1,2955,
2589,6248,0,848,
2589,6681,0,735,
2589,6773,1,06217,
2589,6774,1,1265,
2589,7092,0,827,
2589,7344,1,0435,
2590,5258,0,881,
2590,6353,0,776,
2590,6714,0,9855,
2590,6774,1,3625,
2590,7275,0,87,
2590,7344,1,455,
2590,7485,0,897,
2590,7486,0,793,
2591,6502,1,0783,
2591,6573,0,823,
2591,6899,0,691,
2591,6908,0,84133,
2591,7092,1,4295,
2591,7479,0,632,
2591,7480,1,09367,
2592,4445,1,3067,
2592,6058,0,89057,
2592,6297,0,94433,
2592,7234,1,2725,
2593,4445,1,15867,
2593,7234,0,92933,
2594,6415,1,317,
2594,6628,0,798,
2595,7308,1,13884,
2595,7378,0,908,
2595,7471,1,06,
2595,7473,1,01833,
2596,4554,0,81533,
2596,4602,1,26265,
2596,5909,0,914,
2596,6221,0,88,
2596,6473,0,584,
2596,6756,0,96,
2596,6758,0,91,
2596,6896,0,89133,
2596,6978,1,022,
2596,7018,1,188,
2596,7187,0,94,
2596,7253,0,944,
2596,7397,1,11383,
2596,7405,1,1,
2596,7472,1,036,
2596,7489,1,03634,
2597,6242,1,404,
2597,6871,0,716,
2598,6083,0,802,
2598,6241,1,09966,
2598,6555,1,08175,
2598,6879,1,189,
2598,7477,1,09633,
2598,7478,0,748,
2599,4688,1,29641,
2599,4791,1,02266,
2599,4863,1,0005,
2599,6502,0,921,
2599,6747,0,8125,
2599,6773,1,11818,
2599,6785,0,7625,
2599,7331,1,14647,
2599,7491,1,05234,
2599,7503,0,97575,
2600,4445,0,898,
2600,4554,1,108,
2600,4602,1,307,
2600,6745,0,972,
2600,6896,1,2815,
2600,7253,0,802,
2600,7361,0,9605,
2600,7476,0,678,
2601,7187,0,982,
2601,7397,1,36966,
2601,7437,0,7865,
2601,7449,1,177,
2602,6462,1,194,
2602,7051,1,311,
2602,7333,0,829,
2602,7484,0,915,
2603,6842,1,13733,
2603,7487,0,948,
2604,5290,1,146,
2604,7384,0,84733,
2604,7490,1,165,
2604,7492,0,93,
2605,6618,1,08916,
2605,6619,1,1012,
2605,6621,1,1605,
2605,6789,0,9085,
2607,6793,1,416,
2607,7449,0,86,
2607,7495,1,245,
2607,7496,0,872,
2607,7497,1,362,
2607,7498,0,701,
2607,7499,1,2,
2607,7500,0,944,
2608,4501,0,668,
2608,4602,1,4518,
2608,4674,1,1105,
2608,5395,1,11634,
2608,7145,0,566,
2608,7157,0,87867,
2608,7308,0,476,
2608,7318,0,766,
2609,6597,0,949,
2609,7165,0,799,
2609,7180,1,03933,
2609,7182,1,27067,
2609,7523,1,23266,
2609,7544,1,063,
2609,7545,1,157,
2609,7546,0,696,
2610,4469,1,09875,
2610,5524,0,9205,
2610,6964,0,808,
2610,7326,1,23108,
2611,4468,1,22066,
2611,5435,0,97,
2611,6222,1,06733,
2611,6461,0,98633,
2612,6793,0,869,
2612,7095,0,872,
2612,7397,1,266,
2612,7449,1,20566,
2612,7495,0,976,
2612,7497,1,00384,
2612,7499,1,09133,
2612,7502,0,96,
2613,6474,1,0905,
2613,6773,1,026,
2613,6908,0,829,
2613,7169,1,1525,
2614,6681,1,319,
2614,7510,0,839,
2615,7218,0,89133,
2615,7509,1,24333,
2616,6206,1,1216,
2616,7504,1,31184,
2616,7505,0,636,
2616,7506,0,826,
2617,4501,0,938,
2617,5347,1,09034,
2617,6343,1,01175,
2617,7425,1,15124,
2618,4674,0,983,
2618,5941,0,9904,
2618,6131,0,829,
2618,6375,1,262,
2619,4501,0,944,
2619,4602,1,582,
2619,5310,1,22,
2619,6222,0,93,
2619,6375,0,734,
2619,6683,0,86,
2619,6896,1,374,
2619,7018,1,384,
2619,7144,0,93,
2619,7157,1,126,
2619,7169,0,892,
2619,7318,1,256,
2619,7461,0,744,
2619,7489,1,244,
2619,7507,1,206,
2619,7508,0,616,
2620,7511,1,29733,
2620,7512,0,94867,
2620,7513,1,012,
2621,7204,1,255,
2621,7514,0,881,
2622,6767,1,08733,
2622,6769,1,09683,
2622,6771,1,1276,
2622,6799,0,99067,
2622,6947,0,96,
2622,7081,1,12617,
2622,7515,0,806,
2622,7516,0,925,
2623,4602,1,21325,
2623,6807,0,746,
2623,6855,1,085,
2623,6946,1,22875,
2623,6978,0,945,
2623,7157,1,2055,
2623,7461,0,798,
2623,7501,0,9035,
2624,4573,1,0385,
2624,4970,0,772,
2624,5412,1,2792,
2624,7055,1,12017,
2625,5290,1,03111,
2625,5293,0,8545,
2625,6161,0,672,
2625,6468,1,342,
2625,7139,1,24,
2625,7518,1,3565,
2625,7519,1,00421,
2626,6222,1,05967,
2626,6461,1,01967,
2626,7339,1,228,
2626,7520,0,69333,
2627,4791,1,1815,
2627,5293,0,8736,
2627,6468,0,923,
2627,7212,1,26733,
2629,4610,1,22652,
2629,7145,1,06046,
2629,7182,0,98473,
2629,7367,1,12931,
2629,7489,1,16009,
2629,7522,0,76894,
2629,7523,1,10411,
2629,7524,0,82329,
2630,4803,1,048,
2630,6375,1,11,
2630,6978,1,03704,
2630,7397,1,06567,
2631,7094,1,13333,
2631,7324,0,976,
2631,7479,0,874,
2631,7525,0,95267,
2631,7526,1,13814,
2631,7527,1,02325,
2631,7528,1,25509,
2631,7530,0,545,
2632,4863,1,439,
2632,6342,0,749,
2633,4494,1,21216,
2633,4602,0,92067,
2633,4991,1,266,
2633,5310,1,062,
2633,5988,1,039,
2633,5995,1,108,
2633,6651,1,2548,
2633,6667,1,268,
2633,6896,0,883,
2633,6902,1,15133,
2633,7018,1,156,
2633,7144,0,941,
2633,7175,0,99733,
2633,7318,0,928,
2633,7489,0,623,
2633,7532,0,97,
2634,4674,0,759,
2634,6134,1,452,
2635,4411,1,245,
2635,4494,0,99567,
2635,4608,1,11883,
2635,4863,0,75533,
2635,4991,1,104,
2635,5378,0,83667,
2635,5752,1,05648,
2635,5929,1,01967,
2635,5973,1,217,
2635,5995,0,894,
2635,6137,1,13233,
2635,6615,1,02109,
2635,6667,1,105,
2635,7010,0,96166,
2635,7175,1,12,
2635,7533,1,17375,
2637,4411,1,0105,
2637,4608,1,00384,
2637,4991,1,0592,
2637,5378,1,0664,
2637,5752,0,976,
2637,6137,1,168,
2637,6615,0,9992,
2637,6665,1,1298,
2637,6667,1,17287,
2637,7010,1,04892,
2637,7175,0,92908,
2637,7533,1,00194,
2638,4411,1,02231,
2638,4494,1,12316,
2638,4608,1,04638,
2638,4674,0,99569,
2638,4991,1,045,
2638,5310,1,05862,
2638,5378,0,97031,
2638,5991,1,04477,
2638,5995,1,13854,
2638,6134,0,96346,
2638,6665,1,07123,
2638,6667,1,04969,
2638,7175,1,095,
2638,7533,1,17154,
2639,5005,0,99521,
2639,5752,1,13469,
2639,5973,1,17946,
2639,5974,1,10346,
2639,6137,1,18458,
2639,6211,1,10785,
2639,6290,1,0715,
2639,6386,0,79146,
2639,6615,1,15731,
2639,6673,1,19162,
2639,6736,0,89925,
2639,6985,0,71667,
2639,7010,1,16453,
2639,7104,0,83231,
2639,7557,1,09916,
2640,5996,1,20133,
2640,7104,0,96467,
2641,4411,1,1854,
2641,5752,1,07276,
2641,5973,1,00175,
2641,5991,0,79967,
2641,6137,1,2754,
2641,6615,1,0452,
2641,6651,1,02083,
2641,6902,0,829,
2642,7535,0,88733,
2642,7536,0,997,
2642,7537,1,065,
2642,7538,0,864,
2642,7539,1,026,
2642,7540,1,243,
2642,7541,1,09583,
2642,7542,0,9,
2643,4674,1,054,
2643,5395,1,08533,
2643,7157,0,79733,
2643,7175,1,26733,
2644,6290,1,339,
2644,6301,1,10133,
2644,6736,0,9184,
2644,7104,1,04333,
2645,4591,0,9507,
2645,4610,1,01567,
2645,6745,1,157,
2645,6854,0,8625,
2645,6855,1,0501,
2645,6889,1,17372,
2645,7018,1,3715,
2645,7182,1,1015,
2645,7397,1,19044,
2645,7461,1,12189,
2645,7551,1,16025,
2645,7552,1,01133,
2645,7553,0,88816,
2645,7554,0,6115,
2645,7555,0,9128,
2645,7556,0,8344,
2645,7566,1,03619,
2645,7607,1,03152,
2646,6771,1,3253,
2646,6788,0,937,
2646,6874,0,9576,
2646,7081,0,961,
2646,7125,0,832,
2646,7302,0,963,
2646,7550,1,09475,
2647,4791,1,125,
2647,5607,0,943,
2647,6010,1,12067,
2647,6161,0,8816,
2647,6379,1,06625,
2647,6468,1,287,
2647,7077,1,273,
2647,7212,1,042,
2648,5005,1,07567,
2648,5479,0,814,
2648,5550,0,807,
2648,5973,1,0746,
2648,5974,1,074,
2648,6174,0,887,
2648,6211,1,3008,
2648,6242,0,483,
2648,6290,1,0952,
2648,6301,0,938,
2648,6673,1,033,
2648,7010,1,2944,
2648,7105,0,927,
2648,7557,1,327,
2648,7558,0,635,
2648,7559,0,696,
2649,4468,1,16267,
2649,4484,0,939,
2649,5195,1,041,
2649,5596,1,0575,
2649,5824,1,08866,
2649,6042,0,793,
2649,6263,1,00325,
2649,6369,0,792,
2649,6375,1,004,
2649,6978,1,03,
2649,7242,1,16356,
2649,7331,1,13067,
2649,7397,1,0602,
2649,7434,1,03517,
2649,7578,0,622,
2649,7585,1,17185,
2650,6047,0,96433,
2650,6707,1,10733,
2650,7106,1,2285,
2650,7563,0,928,
2651,6415,1,15333,
2651,6854,0,926,
2652,6747,1,332,
2652,6790,0,86267,
2652,7091,1,066,
2652,7354,1,631,
2652,7479,1,28923,
2652,7528,1,0415,
2652,7561,0,6395,
2652,7562,1,056,
2653,4501,1,003,
2653,4602,0,877,
2653,5121,0,98,
2653,5395,0,568,
2653,6343,0,734,
2653,6375,1,114,
2653,6745,1,074,
2653,6758,1,112,
2653,6896,0,596,
2653,6902,1,32325,
2653,6959,1,01625,
2653,7175,1,31475,
2653,7397,1,10775,
2653,7551,1,014,
2653,7564,0,934,
2653,7565,0,576,
2654,4501,0,9985,
2654,4602,1,23,
2654,4688,1,18067,
2654,5929,0,892,
2654,5988,1,054,
2654,6094,0,985,
2654,6745,1,2325,
2654,6758,1,088,
2654,6762,0,906,
2654,6849,0,914,
2654,6855,0,976,
2654,7171,0,99,
2654,7461,1,05267,
2654,7532,1,273,
2654,7583,0,806,
2654,7593,0,64,
2655,4494,1,09466,
2655,4602,0,93633,
2655,4608,1,2905,
2655,4688,1,0954,
2655,4991,1,23633,
2655,5988,0,937,
2655,5991,0,98158,
2655,5995,1,0625,
2655,6902,0,861,
2655,7175,1,0956,
2655,7532,1,06533,
2656,4643,1,05,
2656,5974,1,4535,
2656,6290,1,086,
2656,6673,0,9065,
2656,7104,1,142,
2656,7105,0,93,
2656,7220,1,045,
2656,7557,1,193,
2656,7568,0,738,
2656,7569,0,484,
2656,7570,0,788,
2656,7571,1,116,
2656,7572,0,96,
2656,7573,0,928,
2656,7574,0,934,
2656,7575,0,964,
2657,5973,1,0705,
2657,5974,0,87,
2657,7010,1,3775,
2657,7557,0,91325,
2658,4791,1,12733,
2658,5293,1,0944,
2658,5607,1,14,
2658,6010,1,139,
2658,6468,1,0612,
2658,6642,0,88392,
2658,6922,0,93995,
2658,7381,0,94486,
2659,4602,1,07711,
2659,5988,0,994,
2659,6133,1,07178,
2659,6375,0,903,
2659,7157,1,0838,
2659,7318,1,11486,
2659,7331,0,98612,
2659,7397,0,87667,
2660,4863,1,2741,
2660,4865,1,11123,
2660,6474,1,2762,
2660,6502,1,09843,
2660,6504,0,81733,
2660,6747,1,1871,
2660,6898,1,09066,
2660,6899,0,9665,
2660,6908,0,9775,
2660,7024,0,90333,
2660,7092,1,20517,
2660,7354,0,834,
2660,7479,1,02411,
2660,7528,0,94,
2660,7562,0,87984,
2660,7606,1,17663,
2661,6715,0,996,
2661,6774,1,0464,
2661,6779,0,793,
2661,7344,1,2853,
2661,7491,1,1578,
2661,7567,1,20733,
2661,7576,0,79333,
2661,7577,0,87733,
2662,6242,1,0828,
2662,6749,0,97,
2662,6871,1,3127,
2662,7084,0,568,
2662,7418,1,1992,
2662,7601,0,709,
2662,7608,0,838,
2662,7640,1,06034,
2663,4810,0,61767,
2663,5519,0,936,
2663,6040,1,028,
2663,6087,1,20338,
2663,6241,1,33244,
2663,6749,1,0752,
2663,6871,1,3685,
2663,6879,1,1268,
2663,7369,1,00467,
2663,7418,1,235,
2663,7478,0,982,
2663,7601,1,14167,
2663,7608,0,99384,
2663,7640,1,3445,
2663,7648,0,927,
2663,7671,1,03279,
2663,7672,1,15213,
2663,7678,1,168,
2663,7700,0,754,
2663,7703,0,9315,
2663,7704,0,79,
2663,7705,0,717,
2663,7706,0,7346,
2663,7707,0,67267,
2663,7708,0,758,
2663,7709,0,66667,
2663,7715,0,49,
2663,7717,1,20667,
2664,7018,1,13667,
2664,7187,1,07233,
2664,7397,1,07525,
2664,7566,1,01483,
2665,6171,1,08714,
2665,6710,1,228,
2665,6817,0,938,
2665,7574,0,949,
2666,4698,0,9345,
2666,6855,0,877,
2666,6978,1,232,
2666,7461,1,0915,
2666,7501,1,06752,
2666,7551,1,05,
2666,7580,1,12553,
2666,7582,1,10375,
2667,4610,1,172,
2667,6375,1,1436,
2667,6570,0,869,
2667,6896,0,88267,
2667,7018,1,11684,
2667,7308,1,08267,
2667,7339,0,88,
2667,7397,1,04967,
2669,6681,0,9824,
2669,7278,0,952,
2669,7354,1,2056,
2669,7581,1,06267,
2670,4610,1,09539,
2670,6215,0,92466,
2670,7145,1,0304,
2670,7182,1,1535,
2670,7264,1,03784,
2670,7489,1,0166,
2670,7523,1,06205,
2670,7583,0,96259,
2671,4688,0,9865,
2671,4803,0,893,
2671,7169,0,929,
2671,7318,0,9952,
2671,7331,1,19625,
2671,7532,1,08457,
2672,4501,1,09058,
2672,4688,1,16366,
2672,5395,1,14886,
2672,5847,1,178,
2672,5929,1,19957,
2672,5988,1,10261,
2672,6375,0,91244,
2672,6651,1,14635,
2672,6758,1,16575,
2672,6762,1,07811,
2672,6902,1,19145,
2672,7018,1,04,
2672,7020,1,03145,
2672,7157,1,21597,
2672,7168,0,9268,
2672,7169,1,11,
2672,7234,0,87531,
2672,7331,1,07264,
2672,7378,0,9565,
2672,7532,1,13575,
2672,7555,0,73037,
2672,7566,0,90457,
2672,7578,1,0812,
2672,7583,0,99167,
2672,7586,0,98261,
2672,7607,1,06725,
2672,7638,1,10035,
2672,7639,1,20524,
2673,4643,1,10853,
2673,5956,0,982,
2673,6047,1,105,
2673,6057,1,07527,
2673,6171,0,99,
2673,6174,1,0777,
2673,6301,1,24589,
2673,6431,1,00787,
2673,6707,1,01789,
2673,6710,1,11992,
2673,6792,1,09667,
2673,6817,1,02266,
2673,6987,1,08246,
2673,7105,1,00235,
2673,7106,1,23491,
2673,7217,1,12162,
2673,7220,1,084,
2673,7558,0,97011,
2673,7575,1,0805,
2673,7587,1,06269,
2673,7588,0,86891,
2673,7589,1,01457,
2673,7590,0,89404,
2673,7591,1,071,
2673,7592,1,17388,
2673,7612,1,02525,
2673,7616,1,13124,
2673,7624,1,0899,
2673,7641,1,0885,
2673,7661,1,0325,
2674,5293,1,21816,
2674,5680,1,14428,
2674,6468,1,22,
2674,6642,1,00057,
2674,6922,1,03314,
2674,7128,0,96543,
2674,7218,0,97557,
2674,7381,0,96643,
2675,4501,1,15025,
2675,4611,0,99267,
2675,4626,1,098,
2675,4682,1,274,
2675,4814,0,97067,
2675,5412,1,1615,
2675,6343,1,2175,
2675,6369,1,16025,
2675,6375,0,92,
2675,6415,1,0865,
2675,6584,1,10475,
2675,6636,0,994,
2675,6669,1,214,
2675,6745,1,237,
2675,6807,1,0005,
2675,6855,1,0885,
2675,6858,0,484,
2675,6861,1,153,
2675,6896,1,31371,
2675,6978,1,31914,
2675,7180,0,77,
2675,7234,1,15,
2675,7253,1,107,
2675,7318,1,34514,
2675,7331,1,42767,
2675,7415,1,147,
2675,7461,1,2322,
2675,7476,1,12675,
2675,7580,0,8845,
2675,7613,1,06,
2675,7615,1,015,
2675,7626,0,606,
2675,7639,1,61267,
2675,7663,1,15986,
2675,7666,1,2075,
2675,7669,1,143,
2675,7673,1,12225,
2675,7674,1,26559,
2675,7675,0,885,
2675,7676,1,1504,
2675,7677,0,94033,
2675,7686,1,04675,
2675,7691,0,934,
2675,7713,1,32866,
2675,7714,1,15067,
2675,7743,1,119,
2675,7749,0,607,
2675,7750,0,666,
2675,7751,0,823,
2675,7752,0,606,
2675,7753,1,012,
2675,7754,0,948,
2675,7755,0,723,
2675,7756,0,75733,
2675,7757,0,359,
2675,7758,0,9655,
2675,7759,0,429,
2675,7760,0,276,
2675,7761,0,807,
2675,7762,1,005,
2675,7763,0,9095,
2675,7764,1,0915,
2675,7765,1,0565,
2675,7766,1,186,
2675,7767,1,0005,
2675,7768,0,904,
2675,7769,0,516,
2675,7770,0,786,
2675,7771,0,629,
2675,7772,0,555,
2675,7773,0,591,
2675,7774,0,763,
2675,7775,1,1026,
2675,7776,0,942,
2675,7778,0,438,
2675,7786,1,23,
2676,5290,0,8,
2676,5680,1,20966,
2676,6161,1,18704,
2676,7218,1,1059,
2676,7594,0,7988,
2676,7595,1,03966,
2677,5338,1,28533,
2677,7600,0,956,
2677,7602,0,91,
